timestamp,symbol,currency,price,quantity,day
578900,AMETHYSTS,SEASHELLS,9998.0,1,-1
579000,AMETHYSTS,SEASHELLS,10002.0,1,-1
579100,AMETHYSTS,SEASHELLS,10002.0,1,-1
579300,STARFRUIT,SEASHELLS,5064.0,1,-1
579500,STARFRUIT,SEASHELLS,5065.0,1,-1
579600,AMETHYSTS,SEASHELLS,10002.0,2,-1
579700,STARFRUIT,SEASHELLS,5070.0,7,-1
580000,AMETHYSTS,SEASHELLS,10002.0,1,-1
580200,STARFRUIT,SEASHELLS,5064.0,1,-1
580500,AMETHYSTS,SEASHELLS,9995.0,1,-1
580500,STARFRUIT,SEASHELLS,5065.0,1,-1
580600,STARFRUIT,SEASHELLS,5070.0,1,-1
580900,STARFRUIT,SEASHELLS,5065.0,1,-1
581600,STARFRUIT,SEASHELLS,5070.0,1,-1
581800,STARFRUIT,SEASHELLS,5070.0,3,-1
581800,STARFRUIT,SEASHELLS,5070.0,10,-1
582000,STARFRUIT,SEASHELLS,5064.0,1,-1
582000,AMETHYSTS,SEASHELLS,9998.0,6,-1
582200,STARFRUIT,SEASHELLS,5064.0,1,-1
582400,STARFRUIT,SEASHELLS,5067.0,2,-1
582500,AMETHYSTS,SEASHELLS,10005.0,1,-1
582500,STARFRUIT,SEASHELLS,5069.0,1,-1
582500,STARFRUIT,SEASHELLS,5067.0,8,-1
582700,AMETHYSTS,SEASHELLS,9998.0,4,-1
582900,STARFRUIT,SEASHELLS,5067.0,5,-1
583000,STARFRUIT,SEASHELLS,5064.0,1,-1
583100,STARFRUIT,SEASHELLS,5068.0,1,-1
583200,AMETHYSTS,SEASHELLS,9998.0,1,-1
583200,AMETHYSTS,SEASHELLS,9998.0,9,-1
583400,AMETHYSTS,SEASHELLS,10002.0,1,-1
583700,AMETHYSTS,SEASHELLS,10004.0,1,-1
583800,STARFRUIT,SEASHELLS,5067.0,2,-1
583800,AMETHYSTS,SEASHELLS,10005.0,2,-1
584000,STARFRUIT,SEASHELLS,5067.0,1,-1
584200,AMETHYSTS,SEASHELLS,10002.0,2,-1
584600,STARFRUIT,SEASHELLS,5062.0,1,-1
584700,AMETHYSTS,SEASHELLS,9996.0,1,-1
584700,STARFRUIT,SEASHELLS,5062.0,1,-1
584800,STARFRUIT,SEASHELLS,5062.0,1,-1
585100,STARFRUIT,SEASHELLS,5062.0,1,-1
585200,STARFRUIT,SEASHELLS,5067.0,6,-1
585300,AMETHYSTS,SEASHELLS,9998.0,3,-1
585400,STARFRUIT,SEASHELLS,5061.0,1,-1
585500,AMETHYSTS,SEASHELLS,9998.0,1,-1
585500,STARFRUIT,SEASHELLS,5061.0,10,-1
585600,STARFRUIT,SEASHELLS,5068.0,1,-1
585600,AMETHYSTS,SEASHELLS,9995.0,2,-1
586100,STARFRUIT,SEASHELLS,5061.0,1,-1
586500,STARFRUIT,SEASHELLS,5066.0,8,-1
586500,AMETHYSTS,SEASHELLS,10005.0,8,-1
586500,STARFRUIT,SEASHELLS,5066.0,2,-1
587000,STARFRUIT,SEASHELLS,5067.0,8,-1
587000,STARFRUIT,SEASHELLS,5063.0,1,-1
587200,AMETHYSTS,SEASHELLS,9998.0,1,-1
587200,STARFRUIT,SEASHELLS,5063.0,1,-1
587500,STARFRUIT,SEASHELLS,5063.0,2,-1
587700,AMETHYSTS,SEASHELLS,10002.0,1,-1
588000,AMETHYSTS,SEASHELLS,9996.0,1,-1
588000,AMETHYSTS,SEASHELLS,9996.0,2,-1
588000,STARFRUIT,SEASHELLS,5069.0,2,-1
588100,STARFRUIT,SEASHELLS,5062.0,1,-1
588200,AMETHYSTS,SEASHELLS,9998.0,2,-1
588300,AMETHYSTS,SEASHELLS,10004.0,1,-1
588400,STARFRUIT,SEASHELLS,5067.0,2,-1
588400,AMETHYSTS,SEASHELLS,10002.0,1,-1
588900,STARFRUIT,SEASHELLS,5068.0,1,-1
589100,AMETHYSTS,SEASHELLS,10002.0,1,-1
589100,STARFRUIT,SEASHELLS,5062.0,2,-1
589300,STARFRUIT,SEASHELLS,5068.0,1,-1
589300,STARFRUIT,SEASHELLS,5063.0,1,-1
589500,STARFRUIT,SEASHELLS,5068.0,1,-1
589700,AMETHYSTS,SEASHELLS,9998.0,1,-1
589700,AMETHYSTS,SEASHELLS,9998.0,4,-1
589700,STARFRUIT,SEASHELLS,5067.0,1,-1
589700,AMETHYSTS,SEASHELLS,9998.0,1,-1
590100,AMETHYSTS,SEASHELLS,9995.0,2,-1
590100,STARFRUIT,SEASHELLS,5064.0,2,-1
590200,STARFRUIT,SEASHELLS,5064.0,1,-1
590200,AMETHYSTS,SEASHELLS,9998.0,1,-1
590600,AMETHYSTS,SEASHELLS,10002.0,5,-1
590700,STARFRUIT,SEASHELLS,5065.0,1,-1
591100,AMETHYSTS,SEASHELLS,9996.0,2,-1
591100,STARFRUIT,SEASHELLS,5070.0,1,-1
591300,AMETHYSTS,SEASHELLS,9998.0,1,-1
591700,STARFRUIT,SEASHELLS,5066.0,2,-1
591800,STARFRUIT,SEASHELLS,5065.0,1,-1
591900,STARFRUIT,SEASHELLS,5072.0,2,-1
591900,AMETHYSTS,SEASHELLS,10004.0,2,-1
592000,STARFRUIT,SEASHELLS,5065.0,1,-1
592200,STARFRUIT,SEASHELLS,5065.0,1,-1
592200,STARFRUIT,SEASHELLS,5072.0,1,-1
592200,AMETHYSTS,SEASHELLS,10004.0,1,-1
592200,STARFRUIT,SEASHELLS,5072.0,8,-1
592300,STARFRUIT,SEASHELLS,5069.0,3,-1
592600,STARFRUIT,SEASHELLS,5071.0,1,-1
592900,AMETHYSTS,SEASHELLS,9998.0,1,-1
593000,STARFRUIT,SEASHELLS,5067.0,1,-1
593100,STARFRUIT,SEASHELLS,5067.0,1,-1
593300,STARFRUIT,SEASHELLS,5073.0,5,-1
593500,STARFRUIT,SEASHELLS,5071.0,1,-1
593700,AMETHYSTS,SEASHELLS,10002.0,1,-1
593800,STARFRUIT,SEASHELLS,5073.0,9,-1
593900,STARFRUIT,SEASHELLS,5066.0,1,-1
594200,AMETHYSTS,SEASHELLS,10002.0,1,-1
594400,STARFRUIT,SEASHELLS,5070.0,5,-1
594800,AMETHYSTS,SEASHELLS,9998.0,1,-1
595000,AMETHYSTS,SEASHELLS,10002.0,2,-1
595100,AMETHYSTS,SEASHELLS,9995.0,8,-1
595500,STARFRUIT,SEASHELLS,5065.0,1,-1
595700,STARFRUIT,SEASHELLS,5069.0,1,-1
595900,AMETHYSTS,SEASHELLS,9998.0,4,-1
596100,AMETHYSTS,SEASHELLS,10002.0,1,-1
596200,STARFRUIT,SEASHELLS,5066.0,1,-1
596200,STARFRUIT,SEASHELLS,5067.0,7,-1
596400,STARFRUIT,SEASHELLS,5073.0,1,-1
596900,STARFRUIT,SEASHELLS,5067.0,2,-1
596900,AMETHYSTS,SEASHELLS,9995.0,2,-1
597500,AMETHYSTS,SEASHELLS,10004.0,2,-1
597500,AMETHYSTS,SEASHELLS,10004.0,10,-1
598100,STARFRUIT,SEASHELLS,5068.0,1,-1
599000,AMETHYSTS,SEASHELLS,9995.0,2,-1
599000,STARFRUIT,SEASHELLS,5067.0,2,-1
599300,STARFRUIT,SEASHELLS,5067.0,1,-1
599400,AMETHYSTS,SEASHELLS,9998.0,1,-1
599600,AMETHYSTS,SEASHELLS,9998.0,1,-1
599600,STARFRUIT,SEASHELLS,5066.0,2,-1
599600,AMETHYSTS,SEASHELLS,9995.0,2,-1
599800,AMETHYSTS,SEASHELLS,10004.0,1,-1
599800,STARFRUIT,SEASHELLS,5073.0,1,-1
600100,AMETHYSTS,SEASHELLS,10002.0,1,-1
600100,STARFRUIT,SEASHELLS,5067.0,1,-1
600300,AMETHYSTS,SEASHELLS,10004.0,1,-1
600300,STARFRUIT,SEASHELLS,5073.0,1,-1
600500,STARFRUIT,SEASHELLS,5067.0,1,-1
601200,AMETHYSTS,SEASHELLS,9998.0,1,-1
601400,STARFRUIT,SEASHELLS,5073.0,1,-1
601800,STARFRUIT,SEASHELLS,5067.0,1,-1
601800,AMETHYSTS,SEASHELLS,9996.0,1,-1
602300,STARFRUIT,SEASHELLS,5074.0,1,-1
602300,AMETHYSTS,SEASHELLS,10004.0,1,-1
602700,STARFRUIT,SEASHELLS,5069.0,2,-1
602900,AMETHYSTS,SEASHELLS,10004.0,1,-1
602900,STARFRUIT,SEASHELLS,5074.0,1,-1
603000,AMETHYSTS,SEASHELLS,9996.0,2,-1
603000,AMETHYSTS,SEASHELLS,9996.0,5,-1
603000,AMETHYSTS,SEASHELLS,9996.0,5,-1
603100,AMETHYSTS,SEASHELLS,9998.0,1,-1
603300,AMETHYSTS,SEASHELLS,9998.0,4,-1
603300,STARFRUIT,SEASHELLS,5072.0,1,-1
603400,STARFRUIT,SEASHELLS,5067.0,1,-1
603400,AMETHYSTS,SEASHELLS,9995.0,1,-1
603700,AMETHYSTS,SEASHELLS,10004.0,1,-1
603700,STARFRUIT,SEASHELLS,5073.0,2,-1
604000,STARFRUIT,SEASHELLS,5072.0,1,-1
604100,AMETHYSTS,SEASHELLS,9996.0,1,-1
604200,STARFRUIT,SEASHELLS,5067.0,1,-1
604600,AMETHYSTS,SEASHELLS,9998.0,1,-1
604700,AMETHYSTS,SEASHELLS,10002.0,1,-1
604700,AMETHYSTS,SEASHELLS,10002.0,3,-1
604700,AMETHYSTS,SEASHELLS,10002.0,5,-1
604700,AMETHYSTS,SEASHELLS,10002.0,0,-1
604900,STARFRUIT,SEASHELLS,5068.0,1,-1
605100,STARFRUIT,SEASHELLS,5068.0,1,-1
605700,AMETHYSTS,SEASHELLS,10002.0,1,-1
605700,AMETHYSTS,SEASHELLS,9998.0,7,-1
605800,STARFRUIT,SEASHELLS,5073.0,1,-1
605800,AMETHYSTS,SEASHELLS,9998.0,1,-1
606200,AMETHYSTS,SEASHELLS,9998.0,2,-1
606500,AMETHYSTS,SEASHELLS,9998.0,1,-1
606600,STARFRUIT,SEASHELLS,5075.0,2,-1
606600,AMETHYSTS,SEASHELLS,10004.0,1,-1
606700,AMETHYSTS,SEASHELLS,9996.0,2,-1
606700,AMETHYSTS,SEASHELLS,9996.0,2,-1
606900,STARFRUIT,SEASHELLS,5068.0,1,-1
607900,AMETHYSTS,SEASHELLS,10004.0,1,-1
607900,STARFRUIT,SEASHELLS,5073.0,1,-1
608000,STARFRUIT,SEASHELLS,5067.0,1,-1
609500,AMETHYSTS,SEASHELLS,9995.0,8,-1
610100,STARFRUIT,SEASHELLS,5065.0,1,-1
610200,AMETHYSTS,SEASHELLS,9998.0,1,-1
610300,AMETHYSTS,SEASHELLS,10002.0,1,-1
610700,STARFRUIT,SEASHELLS,5064.0,1,-1
610900,STARFRUIT,SEASHELLS,5065.0,1,-1
610900,AMETHYSTS,SEASHELLS,10002.0,1,-1
611000,AMETHYSTS,SEASHELLS,10002.0,1,-1
611100,STARFRUIT,SEASHELLS,5068.0,3,-1
611300,AMETHYSTS,SEASHELLS,9998.0,1,-1
611700,STARFRUIT,SEASHELLS,5065.0,1,-1
611900,AMETHYSTS,SEASHELLS,10002.0,1,-1
612100,STARFRUIT,SEASHELLS,5067.0,1,-1
612100,AMETHYSTS,SEASHELLS,9995.0,1,-1
612400,AMETHYSTS,SEASHELLS,9998.0,4,-1
612700,STARFRUIT,SEASHELLS,5073.0,1,-1
612700,AMETHYSTS,SEASHELLS,10004.0,1,-1
612900,AMETHYSTS,SEASHELLS,10004.0,1,-1
613200,STARFRUIT,SEASHELLS,5074.0,1,-1
613200,AMETHYSTS,SEASHELLS,10004.0,1,-1
613300,STARFRUIT,SEASHELLS,5073.0,11,-1
613400,STARFRUIT,SEASHELLS,5070.0,4,-1
613400,AMETHYSTS,SEASHELLS,10002.0,1,-1
614200,STARFRUIT,SEASHELLS,5069.0,4,-1
614400,AMETHYSTS,SEASHELLS,9998.0,1,-1
614600,STARFRUIT,SEASHELLS,5068.0,4,-1
615300,AMETHYSTS,SEASHELLS,9996.0,2,-1
615300,STARFRUIT,SEASHELLS,5069.0,2,-1
615700,STARFRUIT,SEASHELLS,5074.0,2,-1
615700,AMETHYSTS,SEASHELLS,10002.0,2,-1
616300,STARFRUIT,SEASHELLS,5069.0,1,-1
616300,AMETHYSTS,SEASHELLS,10005.0,2,-1
616400,STARFRUIT,SEASHELLS,5074.0,1,-1
616500,STARFRUIT,SEASHELLS,5073.0,1,-1
616800,STARFRUIT,SEASHELLS,5069.0,1,-1
617000,AMETHYSTS,SEASHELLS,9998.0,1,-1
617000,STARFRUIT,SEASHELLS,5074.0,1,-1
617200,STARFRUIT,SEASHELLS,5076.0,12,-1
617300,STARFRUIT,SEASHELLS,5075.0,2,-1
617300,AMETHYSTS,SEASHELLS,10005.0,2,-1
617500,AMETHYSTS,SEASHELLS,10002.0,1,-1
617800,AMETHYSTS,SEASHELLS,9998.0,4,-1
618100,AMETHYSTS,SEASHELLS,10004.0,2,-1
618100,STARFRUIT,SEASHELLS,5076.0,2,-1
618400,STARFRUIT,SEASHELLS,5069.0,1,-1
618500,STARFRUIT,SEASHELLS,5075.0,8,-1
618500,AMETHYSTS,SEASHELLS,9995.0,5,-1
619200,AMETHYSTS,SEASHELLS,9998.0,4,-1
619300,STARFRUIT,SEASHELLS,5072.0,2,-1
619400,AMETHYSTS,SEASHELLS,9996.0,1,-1
619400,STARFRUIT,SEASHELLS,5069.0,1,-1
619500,STARFRUIT,SEASHELLS,5071.0,6,-1
619700,AMETHYSTS,SEASHELLS,9998.0,2,-1
619700,STARFRUIT,SEASHELLS,5068.0,1,-1
620000,STARFRUIT,SEASHELLS,5068.0,1,-1
620000,STARFRUIT,SEASHELLS,5068.0,3,-1
620700,STARFRUIT,SEASHELLS,5067.0,7,-1
620700,STARFRUIT,SEASHELLS,5067.0,3,-1
620800,AMETHYSTS,SEASHELLS,10002.0,1,-1
620900,AMETHYSTS,SEASHELLS,9998.0,3,-1
621000,STARFRUIT,SEASHELLS,5067.0,4,-1
621200,AMETHYSTS,SEASHELLS,9998.0,2,-1
621500,AMETHYSTS,SEASHELLS,10005.0,11,-1
621800,STARFRUIT,SEASHELLS,5068.0,8,-1
622100,AMETHYSTS,SEASHELLS,10002.0,4,-1
622400,STARFRUIT,SEASHELLS,5067.0,1,-1
622800,AMETHYSTS,SEASHELLS,9998.0,1,-1
623000,STARFRUIT,SEASHELLS,5069.0,8,-1
623400,STARFRUIT,SEASHELLS,5069.0,1,-1
623700,AMETHYSTS,SEASHELLS,10002.0,1,-1
623900,STARFRUIT,SEASHELLS,5069.0,1,-1
624100,STARFRUIT,SEASHELLS,5068.0,1,-1
624200,AMETHYSTS,SEASHELLS,9998.0,3,-1
625000,AMETHYSTS,SEASHELLS,10002.0,1,-1
625100,STARFRUIT,SEASHELLS,5066.0,1,-1
625300,AMETHYSTS,SEASHELLS,9996.0,2,-1
625500,STARFRUIT,SEASHELLS,5071.0,8,-1
625500,STARFRUIT,SEASHELLS,5071.0,7,-1
626100,AMETHYSTS,SEASHELLS,9998.0,1,-1
626300,AMETHYSTS,SEASHELLS,10004.0,1,-1
626300,STARFRUIT,SEASHELLS,5074.0,2,-1
626300,AMETHYSTS,SEASHELLS,10004.0,1,-1
626900,STARFRUIT,SEASHELLS,5067.0,1,-1
626900,STARFRUIT,SEASHELLS,5067.0,1,-1
626900,AMETHYSTS,SEASHELLS,9998.0,2,-1
627000,STARFRUIT,SEASHELLS,5072.0,1,-1
627200,AMETHYSTS,SEASHELLS,9996.0,1,-1
627200,AMETHYSTS,SEASHELLS,9996.0,3,-1
627200,STARFRUIT,SEASHELLS,5075.0,1,-1
627200,AMETHYSTS,SEASHELLS,9996.0,2,-1
627600,AMETHYSTS,SEASHELLS,9998.0,4,-1
628200,STARFRUIT,SEASHELLS,5071.0,1,-1
628300,STARFRUIT,SEASHELLS,5071.0,1,-1
628500,AMETHYSTS,SEASHELLS,9995.0,1,-1
628500,STARFRUIT,SEASHELLS,5075.0,4,-1
628500,STARFRUIT,SEASHELLS,5076.0,1,-1
628600,AMETHYSTS,SEASHELLS,9998.0,1,-1
628800,AMETHYSTS,SEASHELLS,9998.0,1,-1
628900,AMETHYSTS,SEASHELLS,10002.0,1,-1
629900,AMETHYSTS,SEASHELLS,10002.0,1,-1
630100,AMETHYSTS,SEASHELLS,10002.0,1,-1
630100,AMETHYSTS,SEASHELLS,10002.0,3,-1
630100,STARFRUIT,SEASHELLS,5078.0,1,-1
630300,AMETHYSTS,SEASHELLS,10002.0,1,-1
630300,STARFRUIT,SEASHELLS,5073.0,1,-1
630500,AMETHYSTS,SEASHELLS,9998.0,1,-1
630800,STARFRUIT,SEASHELLS,5076.0,5,-1
630800,AMETHYSTS,SEASHELLS,9998.0,1,-1
631400,STARFRUIT,SEASHELLS,5077.0,1,-1
631500,STARFRUIT,SEASHELLS,5078.0,9,-1
631800,AMETHYSTS,SEASHELLS,10002.0,3,-1
632000,STARFRUIT,SEASHELLS,5072.0,2,-1
632300,AMETHYSTS,SEASHELLS,9996.0,1,-1
632300,STARFRUIT,SEASHELLS,5071.0,1,-1
632300,AMETHYSTS,SEASHELLS,9998.0,5,-1
632500,AMETHYSTS,SEASHELLS,10004.0,7,-1
632500,AMETHYSTS,SEASHELLS,10004.0,1,-1
632800,STARFRUIT,SEASHELLS,5076.0,1,-1
632900,AMETHYSTS,SEASHELLS,10002.0,6,-1
633100,AMETHYSTS,SEASHELLS,10002.0,1,-1
633300,STARFRUIT,SEASHELLS,5071.0,1,-1
633600,AMETHYSTS,SEASHELLS,9998.0,5,-1
633800,AMETHYSTS,SEASHELLS,9998.0,1,-1
633900,STARFRUIT,SEASHELLS,5072.0,5,-1
634200,AMETHYSTS,SEASHELLS,9998.0,1,-1
634300,AMETHYSTS,SEASHELLS,9995.0,8,-1
634600,STARFRUIT,SEASHELLS,5071.0,1,-1
634700,STARFRUIT,SEASHELLS,5075.0,1,-1
635100,STARFRUIT,SEASHELLS,5072.0,2,-1
635300,AMETHYSTS,SEASHELLS,10004.0,1,-1
635500,STARFRUIT,SEASHELLS,5072.0,6,-1
635700,STARFRUIT,SEASHELLS,5073.0,1,-1
636000,AMETHYSTS,SEASHELLS,9995.0,12,-1
636100,STARFRUIT,SEASHELLS,5076.0,8,-1
636100,STARFRUIT,SEASHELLS,5080.0,1,-1
636900,AMETHYSTS,SEASHELLS,10002.0,1,-1
637000,STARFRUIT,SEASHELLS,5077.0,1,-1
637200,AMETHYSTS,SEASHELLS,9998.0,3,-1
637200,STARFRUIT,SEASHELLS,5077.0,4,-1
637300,STARFRUIT,SEASHELLS,5076.0,1,-1
638400,AMETHYSTS,SEASHELLS,9998.0,4,-1
638900,STARFRUIT,SEASHELLS,5077.0,1,-1
639100,STARFRUIT,SEASHELLS,5082.0,2,-1
639200,STARFRUIT,SEASHELLS,5079.0,4,-1
639200,STARFRUIT,SEASHELLS,5078.0,1,-1
639200,AMETHYSTS,SEASHELLS,9998.0,4,-1
639200,AMETHYSTS,SEASHELLS,9998.0,1,-1
639200,AMETHYSTS,SEASHELLS,9995.0,1,-1
639600,AMETHYSTS,SEASHELLS,9996.0,1,-1
639600,STARFRUIT,SEASHELLS,5078.0,1,-1
639900,STARFRUIT,SEASHELLS,5078.0,13,-1
640000,AMETHYSTS,SEASHELLS,10004.0,2,-1
640000,AMETHYSTS,SEASHELLS,10004.0,8,-1
640100,STARFRUIT,SEASHELLS,5080.0,6,-1
640100,STARFRUIT,SEASHELLS,5079.0,9,-1
641100,STARFRUIT,SEASHELLS,5080.0,2,-1
641100,STARFRUIT,SEASHELLS,5080.0,3,-1
641300,AMETHYSTS,SEASHELLS,9998.0,1,-1
641300,STARFRUIT,SEASHELLS,5085.0,1,-1
641400,STARFRUIT,SEASHELLS,5079.0,4,-1
641500,STARFRUIT,SEASHELLS,5078.0,1,-1
641700,AMETHYSTS,SEASHELLS,9998.0,1,-1
641700,STARFRUIT,SEASHELLS,5085.0,12,-1
641700,STARFRUIT,SEASHELLS,5078.0,1,-1
642400,AMETHYSTS,SEASHELLS,10002.0,6,-1
642700,AMETHYSTS,SEASHELLS,9998.0,1,-1
642900,STARFRUIT,SEASHELLS,5075.0,1,-1
643000,STARFRUIT,SEASHELLS,5076.0,5,-1
643400,STARFRUIT,SEASHELLS,5081.0,1,-1
643500,AMETHYSTS,SEASHELLS,9998.0,1,-1
643500,STARFRUIT,SEASHELLS,5076.0,1,-1
643700,STARFRUIT,SEASHELLS,5074.0,1,-1
644400,AMETHYSTS,SEASHELLS,10002.0,1,-1
644500,AMETHYSTS,SEASHELLS,9998.0,1,-1
644600,STARFRUIT,SEASHELLS,5074.0,1,-1
644700,STARFRUIT,SEASHELLS,5075.0,8,-1
644800,STARFRUIT,SEASHELLS,5074.0,13,-1
644800,AMETHYSTS,SEASHELLS,9998.0,1,-1
644800,STARFRUIT,SEASHELLS,5074.0,2,-1
644900,STARFRUIT,SEASHELLS,5074.0,11,-1
644900,STARFRUIT,SEASHELLS,5074.0,1,-1
645300,STARFRUIT,SEASHELLS,5074.0,1,-1
645400,STARFRUIT,SEASHELLS,5079.0,1,-1
645600,STARFRUIT,SEASHELLS,5074.0,1,-1
645600,AMETHYSTS,SEASHELLS,10002.0,1,-1
646200,AMETHYSTS,SEASHELLS,10002.0,1,-1
646700,AMETHYSTS,SEASHELLS,10004.0,1,-1
646700,STARFRUIT,SEASHELLS,5079.0,2,-1
646700,AMETHYSTS,SEASHELLS,10004.0,1,-1
646800,STARFRUIT,SEASHELLS,5078.0,1,-1
646800,AMETHYSTS,SEASHELLS,10004.0,1,-1
646800,AMETHYSTS,SEASHELLS,10004.0,1,-1
646800,STARFRUIT,SEASHELLS,5078.0,1,-1
646800,STARFRUIT,SEASHELLS,5072.0,1,-1
646900,AMETHYSTS,SEASHELLS,10002.0,1,-1
647100,STARFRUIT,SEASHELLS,5078.0,13,-1
647800,STARFRUIT,SEASHELLS,5074.0,1,-1
648400,AMETHYSTS,SEASHELLS,10004.0,2,-1
648400,AMETHYSTS,SEASHELLS,10004.0,2,-1
648800,STARFRUIT,SEASHELLS,5075.0,1,-1
649000,STARFRUIT,SEASHELLS,5075.0,1,-1
649500,AMETHYSTS,SEASHELLS,10002.0,1,-1
649500,AMETHYSTS,SEASHELLS,10002.0,1,-1
649800,STARFRUIT,SEASHELLS,5075.0,1,-1
649900,STARFRUIT,SEASHELLS,5069.0,1,-1
650300,AMETHYSTS,SEASHELLS,10002.0,1,-1
650600,STARFRUIT,SEASHELLS,5071.0,1,-1
650700,STARFRUIT,SEASHELLS,5065.0,1,-1
650800,STARFRUIT,SEASHELLS,5065.0,1,-1
651000,STARFRUIT,SEASHELLS,5066.0,7,-1
651100,AMETHYSTS,SEASHELLS,10005.0,1,-1
651100,STARFRUIT,SEASHELLS,5072.0,1,-1
651200,AMETHYSTS,SEASHELLS,10002.0,3,-1
651400,STARFRUIT,SEASHELLS,5065.0,12,-1
651600,STARFRUIT,SEASHELLS,5066.0,2,-1
651600,AMETHYSTS,SEASHELLS,9996.0,2,-1
651600,AMETHYSTS,SEASHELLS,10002.0,1,-1
651800,AMETHYSTS,SEASHELLS,10002.0,1,-1
652000,STARFRUIT,SEASHELLS,5071.0,6,-1
652200,AMETHYSTS,SEASHELLS,9998.0,1,-1
652200,STARFRUIT,SEASHELLS,5067.0,9,-1
652200,AMETHYSTS,SEASHELLS,9998.0,1,-1
652400,AMETHYSTS,SEASHELLS,10002.0,1,-1
652700,AMETHYSTS,SEASHELLS,9998.0,3,-1
652700,AMETHYSTS,SEASHELLS,10002.0,4,-1
652700,AMETHYSTS,SEASHELLS,9996.0,3,-1
652700,AMETHYSTS,SEASHELLS,9996.0,1,-1
652800,AMETHYSTS,SEASHELLS,10004.0,2,-1
652800,AMETHYSTS,SEASHELLS,10004.0,3,-1
652800,STARFRUIT,SEASHELLS,5074.0,1,-1
652900,STARFRUIT,SEASHELLS,5074.0,1,-1
653200,STARFRUIT,SEASHELLS,5074.0,1,-1
653800,STARFRUIT,SEASHELLS,5068.0,1,-1
653900,AMETHYSTS,SEASHELLS,10005.0,1,-1
653900,STARFRUIT,SEASHELLS,5075.0,1,-1
654000,STARFRUIT,SEASHELLS,5069.0,1,-1
654400,STARFRUIT,SEASHELLS,5074.0,1,-1
654500,AMETHYSTS,SEASHELLS,10004.0,1,-1
654500,STARFRUIT,SEASHELLS,5075.0,2,-1
654900,STARFRUIT,SEASHELLS,5075.0,1,-1
655200,AMETHYSTS,SEASHELLS,10002.0,1,-1
655400,AMETHYSTS,SEASHELLS,9998.0,1,-1
655700,STARFRUIT,SEASHELLS,5075.0,1,-1
655900,STARFRUIT,SEASHELLS,5068.0,14,-1
656000,STARFRUIT,SEASHELLS,5069.0,1,-1
656000,AMETHYSTS,SEASHELLS,9996.0,1,-1
656300,AMETHYSTS,SEASHELLS,10004.0,1,-1
656300,STARFRUIT,SEASHELLS,5074.0,1,-1
656400,AMETHYSTS,SEASHELLS,9996.0,11,-1
656400,AMETHYSTS,SEASHELLS,9996.0,1,-1
656400,STARFRUIT,SEASHELLS,5069.0,1,-1
656400,AMETHYSTS,SEASHELLS,10002.0,1,-1
657000,STARFRUIT,SEASHELLS,5075.0,11,-1
657500,STARFRUIT,SEASHELLS,5071.0,2,-1
657500,AMETHYSTS,SEASHELLS,9998.0,1,-1
657600,STARFRUIT,SEASHELLS,5067.0,1,-1
657700,STARFRUIT,SEASHELLS,5068.0,9,-1
657700,STARFRUIT,SEASHELLS,5067.0,2,-1
657700,AMETHYSTS,SEASHELLS,9996.0,1,-1
657700,AMETHYSTS,SEASHELLS,9996.0,1,-1
657800,STARFRUIT,SEASHELLS,5071.0,4,-1
658000,AMETHYSTS,SEASHELLS,10002.0,1,-1
658400,STARFRUIT,SEASHELLS,5066.0,1,-1
658500,AMETHYSTS,SEASHELLS,10002.0,4,-1
658500,AMETHYSTS,SEASHELLS,10002.0,1,-1
659100,STARFRUIT,SEASHELLS,5071.0,1,-1
659400,STARFRUIT,SEASHELLS,5072.0,1,-1
659400,STARFRUIT,SEASHELLS,5065.0,1,-1
659400,AMETHYSTS,SEASHELLS,10005.0,1,-1
659700,AMETHYSTS,SEASHELLS,10002.0,3,-1
659900,STARFRUIT,SEASHELLS,5065.0,1,-1
660200,STARFRUIT,SEASHELLS,5067.0,5,-1
660600,STARFRUIT,SEASHELLS,5064.0,1,-1
660900,STARFRUIT,SEASHELLS,5064.0,2,-1
660900,AMETHYSTS,SEASHELLS,9996.0,1,-1
661700,AMETHYSTS,SEASHELLS,9998.0,1,-1
661900,STARFRUIT,SEASHELLS,5068.0,1,-1
662200,STARFRUIT,SEASHELLS,5070.0,15,-1
662200,STARFRUIT,SEASHELLS,5068.0,7,-1
662500,STARFRUIT,SEASHELLS,5063.0,1,-1
662600,STARFRUIT,SEASHELLS,5064.0,1,-1
663000,AMETHYSTS,SEASHELLS,10002.0,1,-1
663000,STARFRUIT,SEASHELLS,5064.0,1,-1
663200,AMETHYSTS,SEASHELLS,9998.0,1,-1
663300,AMETHYSTS,SEASHELLS,9995.0,2,-1
664100,AMETHYSTS,SEASHELLS,9998.0,5,-1
664100,STARFRUIT,SEASHELLS,5063.0,1,-1
664200,AMETHYSTS,SEASHELLS,9996.0,1,-1
664200,STARFRUIT,SEASHELLS,5062.0,2,-1
664500,AMETHYSTS,SEASHELLS,10002.0,1,-1
664800,STARFRUIT,SEASHELLS,5068.0,1,-1
664800,AMETHYSTS,SEASHELLS,10004.0,1,-1
665000,STARFRUIT,SEASHELLS,5068.0,1,-1
665400,STARFRUIT,SEASHELLS,5069.0,2,-1
665400,AMETHYSTS,SEASHELLS,9998.0,1,-1
665500,AMETHYSTS,SEASHELLS,10004.0,1,-1
665600,STARFRUIT,SEASHELLS,5062.0,1,-1
