day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,old_timestamp
1,1443100,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,443100
1,1443200,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,443200
1,1443300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,443300
1,1443400,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,443400
1,1443500,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,443500
1,1443600,AMETHYSTS,9998,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,443600
1,1443700,AMETHYSTS,9998,10,9995.0,28.0,,,10005,28,,,,,10001.5,443700
1,1443800,AMETHYSTS,9998,9,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,443800
1,1443900,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,443900
1,1444000,AMETHYSTS,9995,27,,,,,9998,11,10002.0,3.0,10005.0,27.0,9996.5,444000
1,1444100,AMETHYSTS,10002,1,9998.0,1.0,9996.0,2.0,10004,2,10005.0,24.0,,,10003.0,444100
1,1444200,AMETHYSTS,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5,444200
1,1444300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,444300
1,1444400,AMETHYSTS,9996,2,9995.0,26.0,,,9998,1,10002.0,5.0,10004.0,2.0,9997.0,444400
1,1444500,AMETHYSTS,9998,9,9995.0,28.0,,,10005,28,,,,,10001.5,444500
1,1444600,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,444600
1,1444700,AMETHYSTS,9995,25,,,,,10002,8,10005.0,25.0,,,9998.5,444700
1,1444800,AMETHYSTS,9996,1,9995.0,27.0,,,10002,8,10004.0,1.0,10005.0,27.0,9999.0,444800
1,1444900,AMETHYSTS,9995,23,,,,,10002,2,10005.0,23.0,,,9998.5,444900
1,1445000,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,445000
1,1445100,AMETHYSTS,10002,1,9995.0,24.0,,,10005,24,,,,,10003.5,445100
1,1445200,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,445200
1,1445300,AMETHYSTS,9998,10,9995.0,26.0,,,10005,26,,,,,10001.5,445300
1,1445400,AMETHYSTS,9998,4,9995.0,28.0,,,10005,28,,,,,10001.5,445400
1,1445500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,445500
1,1445600,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,445600
1,1445700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,445700
1,1445800,AMETHYSTS,9996,2,9995.0,29.0,,,10002,4,10004.0,2.0,10005.0,29.0,9999.0,445800
1,1445900,AMETHYSTS,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,445900
1,1446000,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,446000
1,1446100,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,446100
1,1446200,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,446200
1,1446300,AMETHYSTS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,446300
1,1446400,AMETHYSTS,9996,1,9995.0,22.0,,,10002,6,10004.0,1.0,10005.0,22.0,9999.0,446400
1,1446500,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,446500
1,1446600,AMETHYSTS,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,446600
1,1446700,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,446700
1,1446800,AMETHYSTS,9998,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,446800
1,1446900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,446900
1,1447000,AMETHYSTS,9998,10,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,447000
1,1447100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,447100
1,1447200,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,447200
1,1447300,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,447300
1,1447400,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,447400
1,1447500,AMETHYSTS,9996,2,9995.0,20.0,,,9998,4,10000.0,2.0,10004.0,2.0,9997.0,447500
1,1447600,AMETHYSTS,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,447600
1,1447700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,447700
1,1447800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,447800
1,1447900,AMETHYSTS,9998,6,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,447900
1,1448000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,448000
1,1448100,AMETHYSTS,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5,448100
1,1448200,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,448200
1,1448300,AMETHYSTS,9998,10,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,448300
1,1448400,AMETHYSTS,9995,22,,,,,10000,5,10005.0,22.0,,,9997.5,448400
1,1448500,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,448500
1,1448600,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,448600
1,1448700,AMETHYSTS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,448700
1,1448800,AMETHYSTS,9996,2,9995.0,22.0,,,9998,1,10002.0,5.0,10004.0,2.0,9997.0,448800
1,1448900,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,448900
1,1449000,AMETHYSTS,9996,1,9995.0,24.0,,,9998,1,10002.0,4.0,10004.0,1.0,9997.0,449000
1,1449100,AMETHYSTS,9998,4,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,449100
1,1449200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,449200
1,1449300,AMETHYSTS,9996,1,9995.0,28.0,,,10000,5,10004.0,1.0,10005.0,28.0,9998.0,449300
1,1449400,AMETHYSTS,9996,2,9995.0,23.0,,,9998,1,10004.0,2.0,10005.0,23.0,9997.0,449400
1,1449500,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,449500
1,1449600,AMETHYSTS,9998,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,449600
1,1449700,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,449700
1,1449800,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,449800
1,1449900,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,449900
1,1450000,AMETHYSTS,9998,6,9995.0,20.0,,,10005,20,,,,,10001.5,450000
1,1450100,AMETHYSTS,9998,7,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,450100
1,1450200,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,450200
1,1450300,AMETHYSTS,9996,1,9995.0,21.0,,,10002,8,10004.0,1.0,10005.0,21.0,9999.0,450300
1,1450400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,450400
1,1450500,AMETHYSTS,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,450500
1,1450600,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,450600
1,1450700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,450700
1,1450800,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,450800
1,1450900,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,450900
1,1451000,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,451000
1,1451100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,451100
1,1451200,AMETHYSTS,9995,28,,,,,10002,8,10005.0,28.0,,,9998.5,451200
1,1451300,AMETHYSTS,9998,3,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,451300
1,1451400,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,451400
1,1451500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,451500
1,1451600,AMETHYSTS,9996,1,9995.0,27.0,,,10002,6,10004.0,1.0,10005.0,27.0,9999.0,451600
1,1451700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,451700
1,1451800,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,451800
1,1451900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,451900
1,1452000,AMETHYSTS,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,452000
1,1452100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,452100
1,1452200,AMETHYSTS,10002,2,10000.0,3.0,9995.0,26.0,10005,26,,,,,10003.5,452200
1,1452300,AMETHYSTS,9996,2,9995.0,23.0,,,10000,5,10004.0,2.0,10005.0,23.0,9998.0,452300
1,1452400,AMETHYSTS,9996,2,9995.0,28.0,,,10002,5,10004.0,2.0,10005.0,28.0,9999.0,452400
1,1452500,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,452500
1,1452600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,452600
1,1452700,AMETHYSTS,9996,2,9995.0,20.0,,,10000,5,10004.0,2.0,10005.0,20.0,9998.0,452700
1,1452800,AMETHYSTS,9995,29,,,,,10002,1,10005.0,29.0,,,9998.5,452800
1,1452900,AMETHYSTS,9995,25,,,,,10002,7,10005.0,25.0,,,9998.5,452900
1,1453000,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,453000
1,1453100,AMETHYSTS,9995,23,,,,,9998,1,10005.0,23.0,,,9996.5,453100
1,1453200,AMETHYSTS,10002,1,10000.0,4.0,9996.0,2.0,10004,2,10005.0,21.0,,,10003.0,453200
1,1453300,AMETHYSTS,9998,3,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,453300
1,1453400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,453400
1,1453500,AMETHYSTS,10002,1,9998.0,4.0,9995.0,24.0,10005,24,,,,,10003.5,453500
1,1453600,AMETHYSTS,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,453600
1,1453700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,453700
1,1453800,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,453800
1,1453900,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,453900
1,1454000,AMETHYSTS,9996,1,9995.0,22.0,,,10002,10,10004.0,1.0,10005.0,22.0,9999.0,454000
1,1454100,AMETHYSTS,9995,29,,,,,10000,4,10005.0,29.0,,,9997.5,454100
1,1454200,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,454200
1,1454300,AMETHYSTS,9996,1,9995.0,29.0,,,10002,3,10004.0,1.0,10005.0,29.0,9999.0,454300
1,1454400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,454400
1,1454500,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,454500
1,1454600,AMETHYSTS,9995,26,,,,,10002,8,10005.0,26.0,,,9998.5,454600
1,1454700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,454700
1,1454800,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,454800
1,1454900,AMETHYSTS,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5,454900
1,1455000,AMETHYSTS,9998,7,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,455000
1,1455100,AMETHYSTS,9998,3,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,455100
1,1455200,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,455200
1,1455300,AMETHYSTS,9995,20,,,,,10002,10,10005.0,20.0,,,9998.5,455300
1,1455400,AMETHYSTS,9995,26,,,,,10000,1,10005.0,26.0,,,9997.5,455400
1,1455500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,455500
1,1455600,AMETHYSTS,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5,455600
1,1455700,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,455700
1,1455800,AMETHYSTS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,455800
1,1455900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,455900
1,1456000,AMETHYSTS,9998,8,9995.0,21.0,,,10005,21,,,,,10001.5,456000
1,1456100,AMETHYSTS,9995,23,,,,,9998,1,10005.0,23.0,,,9996.5,456100
1,1456200,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,456200
1,1456300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,456300
1,1456400,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,456400
1,1456500,AMETHYSTS,9996,1,9995.0,29.0,,,10002,8,10004.0,1.0,10005.0,29.0,9999.0,456500
1,1456600,AMETHYSTS,9995,22,,,,,10002,9,10005.0,22.0,,,9998.5,456600
1,1456700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,456700
1,1456800,AMETHYSTS,9996,2,9995.0,25.0,,,10002,4,10004.0,2.0,10005.0,25.0,9999.0,456800
1,1456900,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,456900
1,1457000,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,457000
1,1457100,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,457100
1,1457200,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,457200
1,1457300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,457300
1,1457400,AMETHYSTS,9995,24,,,,,9998,1,10002.0,4.0,10005.0,24.0,9996.5,457400
1,1457500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,457500
1,1457600,AMETHYSTS,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5,457600
1,1457700,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,457700
1,1457800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,457800
1,1457900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,457900
1,1458000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,458000
1,1458100,AMETHYSTS,9996,1,9995.0,30.0,,,9998,2,10004.0,1.0,10005.0,30.0,9997.0,458100
1,1458200,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,458200
1,1458300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,458300
1,1458400,AMETHYSTS,9995,23,,,,,10002,6,10005.0,23.0,,,9998.5,458400
1,1458500,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,458500
1,1458600,AMETHYSTS,9998,2,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,458600
1,1458700,AMETHYSTS,9998,2,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,458700
1,1458800,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,458800
1,1458900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,458900
1,1459000,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,459000
1,1459100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,459100
1,1459200,AMETHYSTS,9998,5,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,459200
1,1459300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,459300
1,1459400,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,459400
1,1459500,AMETHYSTS,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,459500
1,1459600,AMETHYSTS,9998,7,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,459600
1,1459700,AMETHYSTS,9996,1,9995.0,22.0,,,10002,6,10004.0,1.0,10005.0,22.0,9999.0,459700
1,1459800,AMETHYSTS,9995,25,,,,,10002,4,10005.0,25.0,,,9998.5,459800
1,1459900,AMETHYSTS,9998,10,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,459900
1,1460000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,460000
1,1460100,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,460100
1,1460200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,460200
1,1460300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,460300
1,1460400,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,460400
1,1460500,AMETHYSTS,10002,1,9998.0,4.0,9996.0,1.0,10004,1,10005.0,20.0,,,10003.0,460500
1,1460600,AMETHYSTS,9998,5,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,460600
1,1460700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,460700
1,1460800,AMETHYSTS,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,460800
1,1460900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,460900
1,1461000,AMETHYSTS,9995,25,,,,,10002,2,10005.0,25.0,,,9998.5,461000
1,1461100,AMETHYSTS,9998,6,9995.0,21.0,,,10005,21,,,,,10001.5,461100
1,1461200,AMETHYSTS,9996,1,9995.0,22.0,,,10002,3,10004.0,1.0,10005.0,22.0,9999.0,461200
1,1461300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,461300
1,1461400,AMETHYSTS,9998,9,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,461400
1,1461500,AMETHYSTS,9995,29,,,,,9998,8,10005.0,29.0,,,9996.5,461500
1,1461600,AMETHYSTS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,461600
1,1461700,AMETHYSTS,9996,2,9995.0,29.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,461700
1,1461800,AMETHYSTS,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,461800
1,1461900,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,461900
1,1462000,AMETHYSTS,10002,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0,462000
1,1462100,AMETHYSTS,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5,462100
1,1462200,AMETHYSTS,10002,4,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,462200
1,1462300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,462300
1,1462400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,462400
1,1462500,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,462500
1,1462600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,462600
1,1462700,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,462700
1,1462800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,462800
1,1462900,AMETHYSTS,9996,2,9995.0,25.0,,,10002,2,10004.0,2.0,10005.0,25.0,9999.0,462900
1,1463000,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,463000
1,1463100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,463100
1,1463200,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,463200
1,1463300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,463300
1,1463400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,463400
1,1463500,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,463500
1,1463600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,463600
1,1463700,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,463700
1,1463800,AMETHYSTS,9996,1,9995.0,22.0,,,10002,4,10004.0,1.0,10005.0,22.0,9999.0,463800
1,1463900,AMETHYSTS,9995,26,,,,,9998,1,10002.0,2.0,10005.0,26.0,9996.5,463900
1,1464000,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,464000
1,1464100,AMETHYSTS,10000,2,9995.0,25.0,,,10005,25,,,,,10002.5,464100
1,1464200,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,464200
1,1464300,AMETHYSTS,9995,29,,,,,9998,1,10005.0,29.0,,,9996.5,464300
1,1464400,AMETHYSTS,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,464400
1,1464500,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,464500
1,1464600,AMETHYSTS,9998,4,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,464600
1,1464700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,464700
1,1464800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,464800
1,1464900,AMETHYSTS,9998,10,9996.0,2.0,9995.0,25.0,10000,2,10004.0,2.0,10005.0,25.0,9999.0,464900
1,1465000,AMETHYSTS,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,465000
1,1465100,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,465100
1,1465200,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,465200
1,1465300,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,465300
1,1465400,AMETHYSTS,9995,30,,,,,10002,2,10005.0,30.0,,,9998.5,465400
1,1465500,AMETHYSTS,9996,1,9995.0,29.0,,,10002,9,10004.0,1.0,10005.0,29.0,9999.0,465500
1,1465600,AMETHYSTS,9998,3,9995.0,23.0,,,10005,23,,,,,10001.5,465600
1,1465700,AMETHYSTS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,465700
1,1465800,AMETHYSTS,9996,1,9995.0,24.0,,,10002,10,10004.0,1.0,10005.0,24.0,9999.0,465800
1,1465900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,465900
1,1466000,AMETHYSTS,9996,1,9995.0,25.0,,,10002,10,10004.0,1.0,10005.0,25.0,9999.0,466000
1,1466100,AMETHYSTS,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,466100
1,1466200,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,466200
1,1466300,AMETHYSTS,10002,9,9995.0,29.0,,,10005,29,,,,,10003.5,466300
1,1466400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,466400
1,1466500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,466500
1,1466600,AMETHYSTS,10000,3,9995.0,30.0,,,10005,30,,,,,10002.5,466600
1,1466700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,466700
1,1466800,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,466800
1,1466900,AMETHYSTS,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,466900
1,1467000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,467000
1,1467100,AMETHYSTS,9996,1,9995.0,24.0,,,9998,2,10002.0,6.0,10004.0,1.0,9997.0,467100
1,1467200,AMETHYSTS,9998,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,467200
1,1467300,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,467300
1,1467400,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,467400
1,1467500,AMETHYSTS,9995,23,,,,,10002,7,10005.0,23.0,,,9998.5,467500
1,1467600,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,467600
1,1467700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,467700
1,1467800,AMETHYSTS,9995,24,,,,,9998,9,10005.0,24.0,,,9996.5,467800
1,1467900,AMETHYSTS,9998,6,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,467900
1,1468000,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,468000
1,1468100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,468100
1,1468200,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,468200
1,1468300,AMETHYSTS,9995,22,,,,,10002,9,10005.0,22.0,,,9998.5,468300
1,1468400,AMETHYSTS,9998,6,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,468400
1,1468500,AMETHYSTS,9998,9,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,468500
1,1468600,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,468600
1,1468700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,468700
1,1468800,AMETHYSTS,9998,2,9995.0,21.0,,,10005,21,,,,,10001.5,468800
1,1468900,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,468900
1,1469000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,469000
1,1469100,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,469100
1,1469200,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,469200
